SHITOMASI,FREAK,5,1806,12.2801,1806,4,1614,62.0627,874,70.598,775
SHITOMASI,FREAK,6,1877,13.0128,1877,4,1649,63.9613,845,70.6689,769
SHITOMASI,FREAK,7,1894,12.1512,1894,4,1661,60.5997,831,81.5679,818
SHITOMASI,FREAK,8,1889,12.1724,1889,4,1658,61.1342,870,73.4887,791
SHITOMASI,FREAK,9,1917,12.1762,1917,4,1689,61.3199,863,74.0979,795
SHITOMASI,FREAK,10,1874,12.1982,1874,4,1643,61.6686,860,73.0981,829
SHITOMASI,FREAK,11,1912,12.3146,1912,4,1693,61.4144,861,79.9735,782
SHITOMASI,FREAK,12,1930,12.1345,1930,4,1700,61.0144,885,75.8275,808
SHITOMASI,FREAK,13,1881,12.1573,1881,4,1678,60.684,880,75.4527,820
SHITOMASI,FREAK,14,1886,12.287,1886,4,1682,60.8712,886,74.6742,792
SHITOMASI,FREAK,15,1957,12.1023,1957,4,1747,62.2904,892,77.5814,790
SHITOMASI,FREAK,16,1888,16.209,1888,4,1682,63.1501,899,77.6385,848
SHITOMASI,FREAK,17,1919,12.8531,1919,4,1716,64.5661,949,89.7371,733
SHITOMASI,FREAK,18,2057,12.9032,2057,4,1818,64.2697,952,89.1746,764
SHITOMASI,SIFT,0,1723,12.3163,1723,4,1723,62.7551,0,0,0
SHITOMASI,SIFT,1,1759,12.7794,1759,4,1759,61.9952,1260,108.418,463
SHITOMASI,SIFT,2,1820,12.1351,1820,4,1820,65.1115,1257,113.591,502
SHITOMASI,SIFT,3,1850,12.1607,1850,4,1850,66.4429,1321,118.91,499
SHITOMASI,SIFT,4,1828,11.9379,1828,4,1828,64.2319,1344,119.277,506
SHITOMASI,SIFT,5,1806,12.0797,1806,4,1806,63.3174,1324,117.039,504
SHITOMASI,SIFT,6,1877,12.5523,1877,4,1877,65.1665,1287,119.832,519
SHITOMASI,SIFT,7,1894,12.3955,1894,4,1894,66.0835,1310,125.391,567
SHITOMASI,SIFT,8,1889,12.337,1889,4,1889,64.8394,1337,128.623,557
SHITOMASI,SIFT,9,1917,12.3544,1917,4,1917,67.3031,1334,127.167,555
SHITOMASI,SIFT,10,1874,12.2351,1874,4,1874,65.3141,1324,127.367,593
SHITOMASI,SIFT,11,1912,12.2647,1912,4,1912,67.3903,1299,125.558,575
SHITOMASI,SIFT,12,1930,12.3437,1930,4,1930,67.2166,1356,130.183,556
SHITOMASI,SIFT,13,1881,12.1892,1881,4,1881,66.5092,1372,126.782,558
SHITOMASI,SIFT,14,1886,12.3716,1886,4,1886,66.0101,1359,124.085,522
SHITOMASI,SIFT,15,1957,12.3551,1957,4,1957,68.235,1400,130.547,486
SHITOMASI,SIFT,16,1888,12.0348,1888,4,1888,65.4335,1425,129.698,532
SHITOMASI,SIFT,17,1919,12.0848,1919,4,1919,66.6139,1442,127.682,446
SHITOMASI,SIFT,18,2057,12.4393,2057,4,2057,70.828,1487,137.916,432
HARRIS,BRISK,0,115,12.1564,115,6,114,2.35372,0,0,0
HARRIS,BRISK,1,209,15.6052,209,6,205,3.36248,75,0.75961,39
HARRIS,BRISK,2,114,12.6887,114,6,114,2.33855,89,0.739686,116
HARRIS,BRISK,3,176,14.1559,176,6,173,3.09559,75,0.624752,39
HARRIS,BRISK,4,251,16.8419,251,6,245,3.88781,106,1.2345,67
HARRIS,BRISK,5,241,16.7584,241,6,233,3.66223,136,1.63952,109
HARRIS,BRISK,6,259,17.1001,259,6,251,3.83154,123,1.65524,110
HARRIS,BRISK,7,271,18.2419,271,6,263,3.97971,145,1.85333,106
HARRIS,BRISK,8,193,14.6343,193,6,190,3.16511,124,1.41545,139
HARRIS,BRISK,9,128,13.4348,128,6,127,2.52,92,0.755912,98
HARRIS,BRISK,10,248,17.3782,248,6,243,3.81946,77,0.944918,50
HARRIS,BRISK,11,147,13.495,147,6,145,2.67705,104,1.06514,139
HARRIS,BRISK,12,168,14.0996,168,6,164,3.0404,85,0.800211,60
HARRIS,BRISK,13,181,14.2947,181,6,180,3.08995,99,0.883209,65
HARRIS,BRISK,14,144,13.4142,144,6,144,2.69089,98,0.800625,82
HARRIS,BRISK,15,243,17.2804,243,6,239,3.72041,89,0.977808,55
HARRIS,BRISK,16,213,16.007,213,6,208,3.3636,124,1.44348,115
HARRIS,BRISK,17,126,13.0308,126,6,123,2.45996,90,0.816621,118
HARRIS,BRISK,18,158,13.4791,158,6,154,2.77809,75,0.594715,48
HARRIS,BRIEF,0,115,12.6458,115,6,113,1.06398,0,0,0
HARRIS,BRIEF,1,209,15.2832,209,6,202,1.45029,95,0.651517,18
HARRIS,BRIEF,2,114,12.6961,114,6,113,1.11531,119,0.695006,83
HARRIS,BRIEF,3,176,13.7994,176,6,170,1.29116,94,0.568565,19
HARRIS,BRIEF,4,251,16.3673,251,6,240,1.52143,142,1.12289,28
HARRIS,BRIEF,5,241,16.2276,241,6,226,1.59206,180,1.44205,60
HARRIS,BRIEF,6,259,17.0983,259,6,242,1.71472,174,1.46433,52
HARRIS,BRIEF,7,271,17.9702,271,6,258,1.69273,189,1.66224,53
HARRIS,BRIEF,8,193,15.5952,193,6,186,1.32791,176,1.31569,82
HARRIS,BRIEF,9,128,12.8904,128,6,126,1.10271,123,0.68954,63
HARRIS,BRIEF,10,248,17.3965,248,6,238,1.61064,109,0.845066,17
HARRIS,BRIEF,11,147,13.4011,147,6,144,1.26205,143,0.957962,95
HARRIS,BRIEF,12,168,14.1029,168,6,161,1.33531,116,0.679601,28
HARRIS,BRIEF,13,181,14.3733,181,6,179,1.38125,132,0.831202,29
HARRIS,BRIEF,14,144,13.1798,144,6,143,1.20272,131,0.745232,48
HARRIS,BRIEF,15,243,17.2629,243,6,233,1.69831,122,0.910482,21
HARRIS,BRIEF,16,213,15.9739,213,6,202,1.54715,174,1.27111,59
HARRIS,BRIEF,17,126,12.8638,126,6,120,1.11821,132,0.722777,70
HARRIS,BRIEF,18,158,13.6311,158,6,151,1.34954,100,0.535511,20
HARRIS,ORB,0,115,12.5898,115,6,112,1.36513,0,0,0
HARRIS,ORB,1,209,15.2909,209,6,202,1.53244,93,0.655178,19
HARRIS,ORB,2,114,12.1293,114,6,111,1.33756,105,0.67123,97
HARRIS,ORB,3,176,13.9687,176,6,169,1.43953,92,0.545326,19
HARRIS,ORB,4,251,16.6768,251,6,239,1.6246,131,1.10321,38
HARRIS,ORB,5,241,17.9962,241,6,224,1.54701,174,1.432,65
HARRIS,ORB,6,259,17.1115,259,6,241,1.61214,159,1.43793,65
HARRIS,ORB,7,271,18.0414,271,6,256,1.62096,179,1.63672,62
HARRIS,ORB,8,193,14.6499,193,6,185,1.50001,161,1.30417,95
HARRIS,ORB,9,128,12.9342,128,6,126,1.35144,105,0.715171,80
HARRIS,ORB,10,248,17.0107,248,6,238,1.58717,96,0.830605,30
HARRIS,ORB,11,147,13.7028,147,6,143,1.3888,133,0.963154,105
HARRIS,ORB,12,168,13.9057,168,6,161,1.466,107,0.658924,36
HARRIS,ORB,13,181,14.2892,181,6,178,1.47713,128,0.795514,33
HARRIS,ORB,14,144,13.3476,144,6,141,1.36739,119,0.735133,59
HARRIS,ORB,15,243,17.0712,243,6,228,1.57746,111,0.875079,30
HARRIS,ORB,16,213,14.9977,213,6,201,1.53346,155,1.95783,73
HARRIS,ORB,17,126,12.7272,126,6,120,1.3308,115,0.727919,86
HARRIS,ORB,18,158,13.3107,158,6,150,1.38891,96,0.542992,24
HARRIS,FREAK,0,115,12.8927,115,6,113,48.8495,0,0,0
HARRIS,FREAK,1,209,15.4676,209,6,203,49.6742,78,0.723068,35
HARRIS,FREAK,2,114,12.8011,114,6,113,48.6427,94,0.737136,109
HARRIS,FREAK,3,176,13.9461,176,6,171,48.6769,76,0.620585,37
HARRIS,FREAK,4,251,16.3333,251,6,242,49.4338,102,1.19731,69
HARRIS,FREAK,5,241,16.1768,241,6,228,49.3585,141,1.60874,101
HARRIS,FREAK,6,259,17.1683,259,6,247,49.3779,121,1.61654,107
HARRIS,FREAK,7,271,17.9641,271,6,261,49.8099,127,1.82521,120
HARRIS,FREAK,8,193,14.4728,193,6,186,48.9458,131,1.38922,130
HARRIS,FREAK,9,128,12.2089,128,6,126,50.4685,87,0.727566,99
HARRIS,FREAK,10,248,17.2863,248,6,240,49.6725,76,0.879582,50
HARRIS,FREAK,11,147,13.3085,147,6,144,49.4258,106,1.04313,134
HARRIS,FREAK,12,168,13.905,168,6,161,49.0091,86,0.739718,58
HARRIS,FREAK,13,181,14.4084,181,6,179,48.7927,104,0.884548,57
HARRIS,FREAK,14,144,13.3051,144,6,144,48.754,101,0.80561,78
HARRIS,FREAK,15,243,17.4554,243,6,234,50.62,88,0.965892,56
HARRIS,FREAK,16,213,15.7337,213,6,205,49.0736,127,1.39271,107
HARRIS,FREAK,17,126,13.2267,126,6,120,49.1756,92,0.765277,113
HARRIS,FREAK,18,158,13.4782,158,6,152,49.0625,75,0.563658,45
HARRIS,SIFT,0,115,12.7276,115,6,115,23.507,0,0,0
HARRIS,SIFT,1,209,15.4883,209,6,209,28.4335,98,0.890748,17
HARRIS,SIFT,2,114,12.883,114,6,114,27.4291,118,0.967483,91
HARRIS,SIFT,3,176,13.8924,176,6,176,26.3456,103,0.769888,11
HARRIS,SIFT,4,251,16.8501,251,6,251,31.4044,144,2.40737,32
HARRIS,SIFT,5,241,16.19,241,6,241,30.0492,200,2.18812,51
HARRIS,SIFT,6,259,17.3536,259,6,259,34.3256,196,2.14803,45
HARRIS,SIFT,7,271,18.033,271,6,271,31.1173,202,2.45628,57
HARRIS,SIFT,8,193,14.6031,193,6,193,26.9338,189,1.90769,82
HARRIS,SIFT,9,128,13.0029,128,6,128,23.621,123,0.931553,70
HARRIS,SIFT,10,248,17.0128,248,6,248,30.4734,117,1.22397,11
HARRIS,SIFT,11,147,12.699,147,6,147,24.2873,150,1.37144,98
HARRIS,SIFT,12,168,13.8137,168,6,168,26.4629,120,0.933899,27
HARRIS,SIFT,13,181,14.4467,181,6,181,26.9702,137,1.13983,31
HARRIS,SIFT,14,144,13.2881,144,6,144,24.1479,138,1.00862,43
HARRIS,SIFT,15,243,17.0713,243,6,243,30.0066,127,1.28412,17
HARRIS,SIFT,16,213,15.9373,213,6,213,28.4933,187,1.84844,56
HARRIS,SIFT,17,126,13.1213,126,6,126,23.0928,125,1.05257,88
HARRIS,SIFT,18,158,13.5226,158,6,158,25.1217,112,0.783151,14
FAST,BRISK,0,1864,1.06327,1864,7,1806,20.2912,0,0,0
FAST,BRISK,1,1898,0.974507,1898,7,1841,20.7861,1023,91.2263,783
FAST,BRISK,2,1865,0.967891,1865,7,1810,20.9805,994,91.4259,847
FAST,BRISK,3,1840,1.02228,1840,7,1789,20.337,962,88.635,848
FAST,BRISK,4,1867,1.03276,1867,7,1819,21.2355,960,90.7436,829
FAST,BRISK,5,1876,1.01857,1876,7,1823,20.6533,1016,90.5375,803
FAST,BRISK,6,1843,1.00989,1843,7,1788,20.672,969,89.6045,854
FAST,BRISK,7,1829,0.987226,1829,7,1772,20.3028,917,86.5872,871
FAST,BRISK,8,1843,0.998247,1843,7,1785,20.6156,925,88.8397,847
FAST,BRISK,9,1818,0.991922,1818,7,1737,20.0158,927,82.2313,858
FAST,BRISK,10,1879,0.990555,1879,7,1798,20.682,956,102.902,781
FAST,BRISK,11,1849,1.04739,1849,7,1796,20.2793,954,87.5623,844
FAST,BRISK,12,1826,1.00435,1826,7,1760,20.582,965,87.3858,831
FAST,BRISK,13,1842,1.00619,1842,7,1787,20.0832,966,85.2125,794
FAST,BRISK,14,1833,1.06266,1833,7,1773,20.0869,998,85.7932,789
FAST,BRISK,15,1921,1.06013,1921,7,1871,21.2041,1004,89.6549,769
FAST,BRISK,16,1934,1.10774,1934,7,1877,21.2597,1037,94.7025,834
FAST,BRISK,17,1946,1.06165,1946,7,1872,21.109,1095,94.6684,782
FAST,BRISK,18,1961,1.02231,1961,7,1887,21.1917,1068,95.1277,804
FAST,BRIEF,0,1864,1.0255,1864,7,1729,7.21769,0,0,0
FAST,BRIEF,1,1898,1.02605,1898,7,1771,7.34011,1305,76.2964,424
FAST,BRIEF,2,1865,1.00001,1865,7,1745,7.08994,1333,77.5288,438
FAST,BRIEF,3,1840,0.965714,1840,7,1725,6.97769,1308,75.1967,437
FAST,BRIEF,4,1867,0.989441,1867,7,1736,7.16862,1252,74.6478,473
FAST,BRIEF,5,1876,0.998691,1876,7,1732,7.32169,1284,75.2641,452
FAST,BRIEF,6,1843,1.11145,1843,7,1707,7.41531,1274,73.9373,458
FAST,BRIEF,7,1829,1.041,1829,7,1675,7.1763,1242,71.7409,465
FAST,BRIEF,8,1843,1.053,1843,7,1690,7.31682,1237,71.844,438
FAST,BRIEF,9,1818,1.08304,1818,7,1665,6.90786,1277,70.7952,413
FAST,BRIEF,10,1879,1.00782,1879,7,1714,7.25263,1237,71.6334,428
FAST,BRIEF,11,1849,1.02607,1849,7,1705,7.16819,1252,74.1921,462
FAST,BRIEF,12,1826,0.986564,1826,7,1668,7.01813,1275,72.7732,430
FAST,BRIEF,13,1842,1.06595,1842,7,1688,8.96537,1246,71.1336,422
FAST,BRIEF,14,1833,1.00751,1833,7,1677,8.90106,1265,71.7214,423
FAST,BRIEF,15,1921,1.07657,1921,7,1752,9.24019,1238,74.0473,439
FAST,BRIEF,16,1934,1.05185,1934,7,1762,9.13969,1297,77.6964,455
FAST,BRIEF,17,1946,1.02591,1946,7,1763,7.30027,1348,78.0823,414
FAST,BRIEF,18,1961,1.14985,1961,7,1783,7.57421,1355,79.4378,408
FAST,ORB,0,1864,0.971299,1864,7,1716,4.57906,0,0,0
FAST,ORB,1,1898,0.999516,1898,7,1759,4.73786,1220,77.0008,496
FAST,ORB,2,1865,1.05522,1865,7,1728,4.71957,1234,76.1336,525
FAST,ORB,3,1840,0.989769,1840,7,1711,4.67831,1238,74.7065,490
FAST,ORB,4,1867,1.02918,1867,7,1723,5.30749,1188,75.8751,523
FAST,ORB,5,1876,0.970488,1876,7,1710,4.89953,1232,79.1196,491
FAST,ORB,6,1843,1.01672,1843,7,1684,4.50209,1193,72.2261,517
FAST,ORB,7,1829,0.974462,1829,7,1660,4.42658,1141,71.0434,543
FAST,ORB,8,1843,1.06506,1843,7,1678,4.39347,1167,69.9934,493
FAST,ORB,9,1818,1.02558,1818,7,1652,4.21316,1171,69.3506,507
FAST,ORB,10,1879,1.02443,1879,7,1699,4.43922,1142,70.3468,510
FAST,ORB,11,1849,1.00045,1849,7,1687,4.40932,1160,72.1454,539
FAST,ORB,12,1826,0.998883,1826,7,1645,4.30704,1188,69.3595,499
FAST,ORB,13,1842,1.0636,1842,7,1659,6.06633,1157,70.4189,488
FAST,ORB,14,1833,1.01166,1833,7,1647,4.21315,1162,79.3049,497
FAST,ORB,15,1921,1.02117,1921,7,1722,4.75709,1172,70.9522,475
FAST,ORB,16,1934,1.01339,1934,7,1736,4.60681,1244,74.5472,478
FAST,ORB,17,1946,1.06398,1946,7,1740,4.80886,1243,75.2639,493
FAST,ORB,18,1961,1.09325,1961,7,1757,4.79534,1266,82.8819,474
FAST,FREAK,0,1864,1.05308,1864,7,1749,61.1046,0,0,0
FAST,FREAK,1,1898,1.02283,1898,7,1791,87.0687,959,138.183,790
FAST,FREAK,2,1865,1.04174,1865,7,1766,61.4474,950,83.9352,841
FAST,FREAK,3,1840,1.08477,1840,7,1742,62.0769,944,82.8226,822
FAST,FREAK,4,1867,1.01325,1867,7,1755,62.1866,889,81.8032,853
FAST,FREAK,5,1876,0.985188,1876,7,1757,60.9223,969,82.6381,786
FAST,FREAK,6,1843,1.00168,1843,7,1732,60.4065,917,81.4204,840
FAST,FREAK,7,1829,0.981172,1829,7,1699,60.8279,886,79.0936,846
FAST,FREAK,8,1843,1.02393,1843,7,1711,60.3224,883,79.2621,816
FAST,FREAK,9,1818,1.03996,1818,7,1686,60.2279,865,79.6808,846
FAST,FREAK,10,1879,1.08646,1879,7,1733,60.8893,897,78.6166,789
FAST,FREAK,11,1849,0.998178,1849,7,1736,61.0968,930,80.6672,803
FAST,FREAK,12,1826,0.972563,1826,7,1697,61.2597,898,80.9469,838
FAST,FREAK,13,1842,1.062,1842,7,1719,60.9035,923,79.3972,774
FAST,FREAK,14,1833,1.04278,1833,7,1706,60.9401,952,80.3666,767
FAST,FREAK,15,1921,1.02382,1921,7,1789,60.7538,930,83.7286,776
FAST,FREAK,16,1934,1.03413,1934,7,1795,61.1088,957,85.6845,832
FAST,FREAK,17,1946,1.02902,1946,7,1785,61.4014,1011,85.8882,784
FAST,FREAK,18,1961,1.07932,1961,7,1819,61.7857,989,88.741,796
FAST,SIFT,0,1864,0.959765,1864,7,1864,167.958,0,0,0
FAST,SIFT,1,1898,1.04328,1898,7,1898,179.364,1424,122.89,440
FAST,SIFT,2,1865,0.994151,1865,7,1865,173.79,1446,121.966,452
FAST,SIFT,3,1840,1.00415,1840,7,1840,166.009,1383,114.249,482
FAST,SIFT,4,1867,1.04043,1867,7,1867,168.238,1389,114.356,451
FAST,SIFT,5,1876,0.984308,1876,7,1876,169.59,1449,124.965,418
FAST,SIFT,6,1843,1.35343,1843,7,1843,169.382,1425,125.137,451
FAST,SIFT,7,1829,0.985278,1829,7,1829,168.366,1377,112.228,466
FAST,SIFT,8,1843,1.02334,1843,7,1843,167.353,1345,114.553,484
FAST,SIFT,9,1818,0.987605,1818,7,1818,164.074,1385,112.185,458
FAST,SIFT,10,1879,1.00866,1879,7,1879,167.114,1392,114.328,426
FAST,SIFT,11,1849,0.999048,1849,7,1849,168.872,1350,133.089,529
FAST,SIFT,12,1826,1.02918,1826,7,1826,171.978,1368,117.378,481
FAST,SIFT,13,1842,1.19481,1842,7,1842,170.684,1368,112.421,458
FAST,SIFT,14,1833,1.01657,1833,7,1833,169.063,1386,112.839,456
FAST,SIFT,15,1921,1.25339,1921,7,1921,176.214,1386,117.366,447
FAST,SIFT,16,1934,1.09067,1934,7,1934,176.314,1446,123.699,475
FAST,SIFT,17,1946,1.03137,1946,7,1946,174.582,1445,130.697,489
FAST,SIFT,18,1961,1.04556,1961,7,1961,176.33,1465,152.853,481
BRISK,BRISK,0,2896,54.1311,2896,19.9691,2896,34.0113,0,0,0
BRISK,BRISK,1,3000,51.7147,3000,19.8651,3000,34.9907,1578,228.868,1318
BRISK,BRISK,2,2974,52.5262,2974,19.9561,2974,34.7233,1631,381.998,1369
BRISK,BRISK,3,2953,51.6543,2953,19.936,2953,35.0055,1589,230.968,1385
BRISK,BRISK,4,2855,53.5161,2855,19.8883,2855,33.8341,1510,217.274,1443
BRISK,BRISK,5,2906,51.2573,2906,19.826,2906,34.9051,1497,214.694,1358
BRISK,BRISK,6,2886,52.3264,2886,20.1532,2886,33.366,1525,216.548,1381
BRISK,BRISK,7,2886,51.7606,2886,20.1343,2886,34.7995,1500,214.844,1386
BRISK,BRISK,8,2893,52.7249,2893,20.1769,2893,34.8829,1494,217.921,1392
BRISK,BRISK,9,2930,53.9373,2930,20.4983,2930,56.6692,1529,226.974,1364
BRISK,BRISK,10,3022,58.5928,3022,20.3342,3022,35.2197,1497,230.606,1433
BRISK,BRISK,11,3013,53.9444,3013,20.3983,3013,36.1352,1564,260.341,1458
BRISK,BRISK,12,2949,59.5841,2949,20.4446,2949,49.8488,1562,250.052,1451
BRISK,BRISK,13,3012,54.8445,3012,20.5012,3012,35.3148,1553,265.419,1396
BRISK,BRISK,14,3026,67.3304,3026,20.766,3026,44.0102,1588,235.481,1424
BRISK,BRISK,15,3074,58.4293,3074,20.5448,3074,38.0037,1682,241.279,1344
BRISK,BRISK,16,3131,57.7614,3131,20.4205,3131,37.5665,1687,251.357,1387
BRISK,BRISK,17,3135,56.9724,3135,20.4457,3135,37.8732,1682,256.99,1449
BRISK,BRISK,18,3146,56.8692,3146,20.149,3146,36.7809,1775,253.367,1360
BRISK,BRIEF,0,2896,51.5523,2896,19.9691,2871,16.5616,0,0,0
BRISK,BRIEF,1,3000,52.2628,3000,19.8651,2973,15.7017,1702,214.274,1169
BRISK,BRIEF,2,2974,54.4758,2974,19.9561,2952,17.6038,1777,223.798,1196
BRISK,BRIEF,3,2953,52.4584,2953,19.936,2923,17.2386,1805,216.461,1147
BRISK,BRIEF,4,2855,50.634,2855,19.8883,2826,16.6667,1705,215.843,1218
BRISK,BRIEF,5,2906,52.3088,2906,19.826,2874,16.6575,1715,206.951,1111
BRISK,BRIEF,6,2886,58.602,2886,20.1532,2856,15.6558,1747,207.406,1127
BRISK,BRIEF,7,2886,54.3937,2886,20.1343,2849,15.4127,1678,211.579,1178
BRISK,BRIEF,8,2893,56.8218,2893,20.1769,2868,17.0273,1675,206.06,1174
BRISK,BRIEF,9,2930,53.3463,2930,20.4983,2904,17.8053,1737,216.44,1131
BRISK,BRIEF,10,3022,54.7609,3022,20.3342,2988,15.3013,1708,217.954,1196
BRISK,BRIEF,11,3013,53.5794,3013,20.3983,2977,15.3083,1741,232.525,1247
BRISK,BRIEF,12,2949,53.0936,2949,20.4446,2906,15.3722,1742,225.14,1235
BRISK,BRIEF,13,3012,53.5065,3012,20.5012,2970,15.9362,1721,217.288,1185
BRISK,BRIEF,14,3026,54.38,3026,20.766,2987,15.4287,1764,220.995,1206
BRISK,BRIEF,15,3074,54.6531,3074,20.5448,3024,15.5695,1850,227.308,1137
BRISK,BRIEF,16,3131,55.5565,3131,20.4205,3081,20.0651,1838,235.77,1186
BRISK,BRIEF,17,3135,58.3861,3135,20.4457,3097,19.3025,1908,241.719,1173
BRISK,BRIEF,18,3146,58.1298,3146,20.149,3100,16.2477,1956,243.679,1141
BRISK,ORB,0,2896,54.4656,2896,19.9691,2860,15.6082,0,0,0
BRISK,ORB,1,3000,56.7015,3000,19.8651,2958,15.8252,1480,222.481,1380
BRISK,ORB,2,2974,54.9503,2974,19.9561,2933,13.4302,1523,239.362,1435
BRISK,ORB,3,2953,52.7075,2953,19.936,2909,14.5369,1517,218.379,1416
BRISK,ORB,4,2855,50.6449,2855,19.8883,2811,13.6256,1436,204.608,1473
BRISK,ORB,5,2906,51.6298,2906,19.826,2853,13.7128,1422,198.468,1389
BRISK,ORB,6,2886,51.7251,2886,20.1532,2829,15.2642,1436,200.654,1417
